HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.SUBJECT-FILE,Input.category1,Input.filename1,Input.item1,Input.Tar_typ1,Input.Dis_Typ1,Input.Sim-Dif1,Input.Dis_num1,Input.Tarpic1,Input.dispic1,Input.leftpic1,Input.rightpic1,Input.compare-image1,Input.category2,Input.filename2,Input.item2,Input.Tar_typ2,Input.Dis_Typ2,Input.Sim-Dif2,Input.Dis_num2,Input.Tarpic2,Input.dispic2,Input.leftpic2,Input.rightpic2,Input.compare-image2,Input.category3,Input.filename3,Input.item3,Input.Tar_typ3,Input.Dis_Typ3,Input.Sim-Dif3,Input.Dis_num3,Input.Tarpic3,Input.dispic3,Input.leftpic3,Input.rightpic3,Input.compare-image3,Input.category4,Input.filename4,Input.item4,Input.Tar_typ4,Input.Dis_Typ4,Input.Sim-Dif4,Input.Dis_num4,Input.Tarpic4,Input.dispic4,Input.leftpic4,Input.rightpic4,Input.compare-image4,Answer.Dis_Typ,Answer.Dis_num,Answer.SUBJECT-FILE,Answer.Sim-Dif,Answer.Tar_typ,Answer.Tarpic,Answer.category,Answer.compare-image,Answer.dispic,Answer.filename,Answer.im1response,Answer.im2response,Answer.im3response,Answer.im4response,Answer.item,Answer.leftpic,Answer.rightpic,Approve,Reject
3NRZ1LDP7WXAWMH9EFC6UQ52TXYPZT,373MH2DFEYS6RYOOJGTFJFP1SGBHBW,Visual Similarity of Two Objects,Select on a scale from 1 to 7 how visually similar or dissimilar two given objects in an image are.,psychology visual cognition scale similarity rate,$0.08 ,Thu Feb 23 10:33:17 PST 2017,9,BatchId:2698958;OriginalHitTemplateId:920937336;,240,604800,Thu Mar 02 10:33:17 PST 2017,,,3LOZAJ85YE4SM4EH11IBPCDKIQSX2T,A2GOJCVBYZ6H75,Submitted,Thu Feb 23 10:39:33 PST 2017,Thu Feb 23 10:39:45 PST 2017,Thu Mar 02 10:39:45 PST 2017,,,,12,0% (0/0),0% (0/0),0% (0/0),1,CANDLE,CANDLE,12,Atypical,atyp,dis,3,Atypical_CANDLE.tga,CANDLE_atyp_dis3.tga,CANDLE_atyp_dis3.tga,Atypical_CANDLE.tga,Atypical_CANDLE_atyp_dis3.bmp,CLOCK,CLOCK,14,Typical,atyp,sim,5,Typical_CLOCK.tga,CLOCK_atyp_sim5.tga,CLOCK_atyp_sim5.tga,Typical_CLOCK.tga,Typical_CLOCK_atyp_sim5.bmp,DOG,DOG,16,Atypical,typ,dis,5,Atypical_DOG.tga,DOG_typ_dis5.tga,DOG_typ_dis5.tga,Atypical_DOG.tga,Atypical_DOG_typ_dis5.bmp,FAN,FAN,20,Atypical,typ,sim,2,Atypical_FAN.tga,FAN_typ_sim2.tga,FAN_typ_sim2.tga,Atypical_FAN.tga,Atypical_FAN_typ_sim2.bmp,atyp|atyp|typ|typ,3|5|5|2,1|1|1|1,dis|sim|dis|sim,Atypical|Typical|Atypical|Atypical,Atypical_CANDLE.tga|Typical_CLOCK.tga|Atypical_DOG.tga|Atypical_FAN.tga,CANDLE|CLOCK|DOG|FAN,Atypical_CANDLE_atyp_dis3.bmp|Typical_CLOCK_atyp_sim5.bmp|Atypical_DOG_typ_dis5.bmp|Atypical_FAN_typ_sim2.bmp,CANDLE_atyp_dis3.tga|CLOCK_atyp_sim5.tga|DOG_typ_dis5.tga|FAN_typ_sim2.tga,CANDLE|CLOCK|DOG|FAN,1,1,1,1,12|14|16|20,CANDLE_atyp_dis3.tga|CLOCK_atyp_sim5.tga|DOG_typ_dis5.tga|FAN_typ_sim2.tga,Atypical_CANDLE.tga|Typical_CLOCK.tga|Atypical_DOG.tga|Atypical_FAN.tga,,
3GITHABACYCKNQ2K9TQ03QQ089Z2N3,373MH2DFEYS6RYOOJGTFJFP1SGBHBW,Visual Similarity of Two Objects,Select on a scale from 1 to 7 how visually similar or dissimilar two given objects in an image are.,psychology visual cognition scale similarity rate,$0.08 ,Thu Feb 23 10:33:17 PST 2017,9,BatchId:2698958;OriginalHitTemplateId:920937336;,240,604800,Thu Mar 02 10:33:17 PST 2017,,,3PMBY0YE28UFJQOLVE13LM0ONEFC9Z,A2GOJCVBYZ6H75,Submitted,Thu Feb 23 10:39:03 PST 2017,Thu Feb 23 10:39:16 PST 2017,Thu Mar 02 10:39:16 PST 2017,,,,13,0% (0/0),0% (0/0),0% (0/0),1,BASKET,BASKET,4,Atypical,atyp,sim,4,Atypical_BASKET.tga,BASKET_atyp_sim4.tga,BASKET_atyp_sim4.tga,Atypical_BASKET.tga,Atypical_BASKET_atyp_sim4.bmp,BRIEFCASE,BRIEFCASE,8,Typical,typ,dis,2,Typical_BRIEFCASE.tga,BRIEFCASE_typ_dis2.tga,BRIEFCASE_typ_dis2.tga,Typical_BRIEFCASE.tga,Typical_BRIEFCASE_typ_dis2.bmp,BICYCLE,BICYCLE,6,Typical,atyp,sim,1,Typical_BICYCLE.tga,BICYCLE_atyp_sim1.tga,BICYCLE_atyp_sim1.tga,Typical_BICYCLE.tga,Typical_BICYCLE_atyp_sim1.bmp,STAPLER,STAPLER,35,Typical,atyp,sim,3,Typical_STAPLER.tga,STAPLER_atyp_sim3.tga,Typical_STAPLER.tga,STAPLER_atyp_sim3.tga,Typical_STAPLER_atyp_sim3.bmp,atyp|typ|atyp|atyp,4|2|1|3,1|1|1|1,sim|dis|sim|sim,Atypical|Typical|Typical|Typical,Atypical_BASKET.tga|Typical_BRIEFCASE.tga|Typical_BICYCLE.tga|Typical_STAPLER.tga,BASKET|BRIEFCASE|BICYCLE|STAPLER,Atypical_BASKET_atyp_sim4.bmp|Typical_BRIEFCASE_typ_dis2.bmp|Typical_BICYCLE_atyp_sim1.bmp|Typical_STAPLER_atyp_sim3.bmp,BASKET_atyp_sim4.tga|BRIEFCASE_typ_dis2.tga|BICYCLE_atyp_sim1.tga|STAPLER_atyp_sim3.tga,BASKET|BRIEFCASE|BICYCLE|STAPLER,1,1,1,1,4|8|6|35,BASKET_atyp_sim4.tga|BRIEFCASE_typ_dis2.tga|BICYCLE_atyp_sim1.tga|Typical_STAPLER.tga,Atypical_BASKET.tga|Typical_BRIEFCASE.tga|Typical_BICYCLE.tga|STAPLER_atyp_sim3.tga,,
3SSN80MU8CFKG0KE05JD1O3SRNUXK3,373MH2DFEYS6RYOOJGTFJFP1SGBHBW,Visual Similarity of Two Objects,Select on a scale from 1 to 7 how visually similar or dissimilar two given objects in an image are.,psychology visual cognition scale similarity rate,$0.08 ,Thu Feb 23 10:33:17 PST 2017,9,BatchId:2698958;OriginalHitTemplateId:920937336;,240,604800,Thu Mar 02 10:33:17 PST 2017,,,3ZPPDN2SLWNUGO8ZR57YBA0R8QS9EP,A2GOJCVBYZ6H75,Submitted,Thu Feb 23 10:38:36 PST 2017,Thu Feb 23 10:39:02 PST 2017,Thu Mar 02 10:39:02 PST 2017,,,,26,0% (0/0),0% (0/0),0% (0/0),1,STAPLER,STAPLER,35,Atypical,atyp,sim,2,Atypical_STAPLER.tga,STAPLER_atyp_sim2.tga,Atypical_STAPLER.tga,STAPLER_atyp_sim2.tga,Atypical_STAPLER_atyp_sim2.bmp,IRON,IRON,28,Typical,typ,dis,2,Typical_IRON.tga,IRON_typ_dis2.tga,IRON_typ_dis2.tga,Typical_IRON.tga,Typical_IRON_typ_dis2.bmp,BENCH,BENCH,5,Typical,atyp,sim,3,Typical_BENCH.tga,BENCH_atyp_sim3.tga,Typical_BENCH.tga,BENCH_atyp_sim3.tga,Typical_BENCH_atyp_sim3.bmp,IRON,IRON,28,Atypical,typ,dis,1,Atypical_IRON.tga,IRON_typ_dis1.tga,IRON_typ_dis1.tga,Atypical_IRON.tga,Atypical_IRON_typ_dis1.bmp,atyp|typ|atyp|typ,2|2|3|1,1|1|1|1,sim|dis|sim|dis,Atypical|Typical|Typical|Atypical,Atypical_STAPLER.tga|Typical_IRON.tga|Typical_BENCH.tga|Atypical_IRON.tga,STAPLER|IRON|BENCH|IRON,Atypical_STAPLER_atyp_sim2.bmp|Typical_IRON_typ_dis2.bmp|Typical_BENCH_atyp_sim3.bmp|Atypical_IRON_typ_dis1.bmp,STAPLER_atyp_sim2.tga|IRON_typ_dis2.tga|BENCH_atyp_sim3.tga|IRON_typ_dis1.tga,STAPLER|IRON|BENCH|IRON,4,1,1,1,35|28|5|28,Atypical_STAPLER.tga|IRON_typ_dis2.tga|Typical_BENCH.tga|IRON_typ_dis1.tga,STAPLER_atyp_sim2.tga|Typical_IRON.tga|BENCH_atyp_sim3.tga|Atypical_IRON.tga,,
3LCXHSGDLTX9YJ65A92N4L9VSBWSE6,373MH2DFEYS6RYOOJGTFJFP1SGBHBW,Visual Similarity of Two Objects,Select on a scale from 1 to 7 how visually similar or dissimilar two given objects in an image are.,psychology visual cognition scale similarity rate,$0.08 ,Thu Feb 23 10:33:17 PST 2017,9,BatchId:2698958;OriginalHitTemplateId:920937336;,240,604800,Thu Mar 02 10:33:17 PST 2017,,,3YWRV122CTQBRFMBCDGPFWRJA83U81,A2GOJCVBYZ6H75,Submitted,Thu Feb 23 10:37:54 PST 2017,Thu Feb 23 10:38:19 PST 2017,Thu Mar 02 10:38:19 PST 2017,,,,25,0% (0/0),0% (0/0),0% (0/0),1,GRENADE,GRENADE,23,Typical,atyp,dis,2,Typical_GRENADE.tga,GRENADE_atyp_dis2.tga,Typical_GRENADE.tga,GRENADE_atyp_dis2.tga,Typical_GRENADE_atyp_dis2.bmp,BENCH,BENCH,5,Atypical,atyp,sim,2,Atypical_BENCH.tga,BENCH_atyp_sim2.tga,Atypical_BENCH.tga,BENCH_atyp_sim2.tga,Atypical_BENCH_atyp_sim2.bmp,DRILL,DRILL,18,Typical,typ,dis,2,Typical_DRILL.tga,DRILL_typ_dis2.tga,DRILL_typ_dis2.tga,Typical_DRILL.tga,Typical_DRILL_typ_dis2.bmp,AXE,AXE,2,Atypical,atyp,dis,3,Atypical_AXE.tga,AXE_atyp_dis3.tga,AXE_atyp_dis3.tga,Atypical_AXE.tga,Atypical_AXE_atyp_dis3.bmp,atyp|atyp|typ|atyp,2|2|2|3,1|1|1|1,dis|sim|dis|dis,Typical|Atypical|Typical|Atypical,Typical_GRENADE.tga|Atypical_BENCH.tga|Typical_DRILL.tga|Atypical_AXE.tga,GRENADE|BENCH|DRILL|AXE,Typical_GRENADE_atyp_dis2.bmp|Atypical_BENCH_atyp_sim2.bmp|Typical_DRILL_typ_dis2.bmp|Atypical_AXE_atyp_dis3.bmp,GRENADE_atyp_dis2.tga|BENCH_atyp_sim2.tga|DRILL_typ_dis2.tga|AXE_atyp_dis3.tga,GRENADE|BENCH|DRILL|AXE,1,1,1,1,23|5|18|2,Typical_GRENADE.tga|Atypical_BENCH.tga|DRILL_typ_dis2.tga|AXE_atyp_dis3.tga,GRENADE_atyp_dis2.tga|BENCH_atyp_sim2.tga|Typical_DRILL.tga|Atypical_AXE.tga,,
3XBXDSS888AV062WL5VEGOG7GNZXL6,373MH2DFEYS6RYOOJGTFJFP1SGBHBW,Visual Similarity of Two Objects,Select on a scale from 1 to 7 how visually similar or dissimilar two given objects in an image are.,psychology visual cognition scale similarity rate,$0.08 ,Thu Feb 23 10:33:17 PST 2017,9,BatchId:2698958;OriginalHitTemplateId:920937336;,240,604800,Thu Mar 02 10:33:17 PST 2017,,,3DHE4R9OCX2H0IJRCRI71QDPF0XG2L,A2GOJCVBYZ6H75,Submitted,Thu Feb 23 10:40:12 PST 2017,Thu Feb 23 10:40:36 PST 2017,Thu Mar 02 10:40:36 PST 2017,,,,24,0% (0/0),0% (0/0),0% (0/0),1,FLOWER,FLOWER,21,Typical,typ,sim,1,Typical_FLOWER.tga,FLOWER_typ_sim1.tga,Typical_FLOWER.tga,FLOWER_typ_sim1.tga,Typical_FLOWER_typ_sim1.bmp,HAMMER,HAMMER,24,Atypical,atyp,sim,4,Atypical_HAMMER.tga,HAMMER_atyp_sim4.tga,HAMMER_atyp_sim4.tga,Atypical_HAMMER.tga,Atypical_HAMMER_atyp_sim4.bmp,TAPE DISPENSER,TAPE,38,Typical,typ,dis,2,Typical_TAPE.tga,TAPE_typ_dis2.tga,TAPE_typ_dis2.tga,Typical_TAPE.tga,Typical_TAPE_typ_dis2.bmp,BASKET,BASKET,4,Typical,atyp,sim,5,Typical_BASKET.tga,BASKET_atyp_sim5.tga,BASKET_atyp_sim5.tga,Typical_BASKET.tga,Typical_BASKET_atyp_sim5.bmp,typ|atyp|typ|atyp,1|4|2|5,1|1|1|1,sim|sim|dis|sim,Typical|Atypical|Typical|Typical,Typical_FLOWER.tga|Atypical_HAMMER.tga|Typical_TAPE.tga|Typical_BASKET.tga,FLOWER|HAMMER|TAPE DISPENSER|BASKET,Typical_FLOWER_typ_sim1.bmp|Atypical_HAMMER_atyp_sim4.bmp|Typical_TAPE_typ_dis2.bmp|Typical_BASKET_atyp_sim5.bmp,FLOWER_typ_sim1.tga|HAMMER_atyp_sim4.tga|TAPE_typ_dis2.tga|BASKET_atyp_sim5.tga,FLOWER|HAMMER|TAPE|BASKET,1,1,1,1,21|24|38|4,Typical_FLOWER.tga|HAMMER_atyp_sim4.tga|TAPE_typ_dis2.tga|BASKET_atyp_sim5.tga,FLOWER_typ_sim1.tga|Atypical_HAMMER.tga|Typical_TAPE.tga|Typical_BASKET.tga,,
3UQVX1UPFS8H2UAD8NO2SEUN0GO02Q,373MH2DFEYS6RYOOJGTFJFP1SGBHBW,Visual Similarity of Two Objects,Select on a scale from 1 to 7 how visually similar or dissimilar two given objects in an image are.,psychology visual cognition scale similarity rate,$0.08 ,Thu Feb 23 10:33:17 PST 2017,9,BatchId:2698958;OriginalHitTemplateId:920937336;,240,604800,Thu Mar 02 10:33:17 PST 2017,,,3QBD8R3Z22AFV9FC4OE3ZEJPQ0K4OS,A2PXJTMWGUE5DC,Submitted,Thu Feb 23 10:38:50 PST 2017,Thu Feb 23 10:39:09 PST 2017,Thu Mar 02 10:39:09 PST 2017,,,,19,0% (0/0),0% (0/0),0% (0/0),1,GLASSES,GLASSES,22,Typical,atyp,dis,4,Typical_GLASSES.tga,GLASSES_atyp_dis4.tga,GLASSES_atyp_dis4.tga,Typical_GLASSES.tga,Typical_GLASSES_atyp_dis4.bmp,DRUM,DRUM,19,Atypical,typ,sim,4,Atypical_DRUM.tga,DRUM_typ_sim4.tga,Atypical_DRUM.tga,DRUM_typ_sim4.tga,Atypical_DRUM_typ_sim4.bmp,HELMET,HELMET,27,Typical,typ,dis,4,Typical_HELMET.tga,HELMET_typ_dis4.tga,Typical_HELMET.tga,HELMET_typ_dis4.tga,Typical_HELMET_typ_dis4.bmp,GLASSES,GLASSES,22,Atypical,atyp,dis,3,Atypical_GLASSES.tga,GLASSES_atyp_dis3.tga,GLASSES_atyp_dis3.tga,Atypical_GLASSES.tga,Atypical_GLASSES_atyp_dis3.bmp,atyp|typ|typ|atyp,4|4|4|3,1|1|1|1,dis|sim|dis|dis,Typical|Atypical|Typical|Atypical,Typical_GLASSES.tga|Atypical_DRUM.tga|Typical_HELMET.tga|Atypical_GLASSES.tga,GLASSES|DRUM|HELMET|GLASSES,Typical_GLASSES_atyp_dis4.bmp|Atypical_DRUM_typ_sim4.bmp|Typical_HELMET_typ_dis4.bmp|Atypical_GLASSES_atyp_dis3.bmp,GLASSES_atyp_dis4.tga|DRUM_typ_sim4.tga|HELMET_typ_dis4.tga|GLASSES_atyp_dis3.tga,GLASSES|DRUM|HELMET|GLASSES,1,2,1,3,22|19|27|22,GLASSES_atyp_dis4.tga|Atypical_DRUM.tga|Typical_HELMET.tga|GLASSES_atyp_dis3.tga,Typical_GLASSES.tga|DRUM_typ_sim4.tga|HELMET_typ_dis4.tga|Atypical_GLASSES.tga,,
356ZPKYPUH8ARW74ITANGJW0N3UPY2,373MH2DFEYS6RYOOJGTFJFP1SGBHBW,Visual Similarity of Two Objects,Select on a scale from 1 to 7 how visually similar or dissimilar two given objects in an image are.,psychology visual cognition scale similarity rate,$0.08 ,Thu Feb 23 10:33:17 PST 2017,9,BatchId:2698958;OriginalHitTemplateId:920937336;,240,604800,Thu Mar 02 10:33:17 PST 2017,,,3BV8HQ2ZZXS48SPPDT20VHJYXAMA6K,A2PXJTMWGUE5DC,Submitted,Thu Feb 23 10:39:14 PST 2017,Thu Feb 23 10:39:46 PST 2017,Thu Mar 02 10:39:46 PST 2017,,,,32,0% (0/0),0% (0/0),0% (0/0),1,HAT,HAT,25,Typical,atyp,sim,3,Typical_HAT.tga,HAT_atyp_sim3.tga,Typical_HAT.tga,HAT_atyp_sim3.tga,Typical_HAT_atyp_sim3.bmp,SAW,SAW,33,Typical,atyp,dis,2,Typical_SAW.tga,SAW_atyp_dis2.tga,Typical_SAW.tga,SAW_atyp_dis2.tga,Typical_SAW_atyp_dis2.bmp,CACTUS,CACTUS,9,Atypical,typ,sim,4,Atypical_CACTUS.tga,CACTUS_typ_sim4.tga,Atypical_CACTUS.tga,CACTUS_typ_sim4.tga,Atypical_CACTUS_typ_sim4.bmp,AXE,AXE,2,Typical,atyp,dis,4,Typical_AXE.tga,AXE_atyp_dis4.tga,AXE_atyp_dis4.tga,Typical_AXE.tga,Typical_AXE_atyp_dis4.bmp,atyp|atyp|typ|atyp,3|2|4|4,1|1|1|1,sim|dis|sim|dis,Typical|Typical|Atypical|Typical,Typical_HAT.tga|Typical_SAW.tga|Atypical_CACTUS.tga|Typical_AXE.tga,HAT|SAW|CACTUS|AXE,Typical_HAT_atyp_sim3.bmp|Typical_SAW_atyp_dis2.bmp|Atypical_CACTUS_typ_sim4.bmp|Typical_AXE_atyp_dis4.bmp,HAT_atyp_sim3.tga|SAW_atyp_dis2.tga|CACTUS_typ_sim4.tga|AXE_atyp_dis4.tga,HAT|SAW|CACTUS|AXE,2,2,3,1,25|33|9|2,Typical_HAT.tga|Typical_SAW.tga|Atypical_CACTUS.tga|AXE_atyp_dis4.tga,HAT_atyp_sim3.tga|SAW_atyp_dis2.tga|CACTUS_typ_sim4.tga|Typical_AXE.tga,,
3DWGDA5POFVQ6ATXSGCD8OA826MV1V,373MH2DFEYS6RYOOJGTFJFP1SGBHBW,Visual Similarity of Two Objects,Select on a scale from 1 to 7 how visually similar or dissimilar two given objects in an image are.,psychology visual cognition scale similarity rate,$0.08 ,Thu Feb 23 10:33:17 PST 2017,9,BatchId:2698958;OriginalHitTemplateId:920937336;,240,604800,Thu Mar 02 10:33:17 PST 2017,,,3KJYX6QCMA20OB7U87NL082G4Q6VJB,A2PXJTMWGUE5DC,Submitted,Thu Feb 23 10:37:31 PST 2017,Thu Feb 23 10:38:00 PST 2017,Thu Mar 02 10:38:00 PST 2017,,,,29,0% (0/0),0% (0/0),0% (0/0),1,CUP,CUP,15,Atypical,atyp,sim,2,Atypical_CUP.tga,CUP_atyp_sim2.tga,Atypical_CUP.tga,CUP_atyp_sim2.tga,Atypical_CUP_atyp_sim2.bmp,HAT,HAT,25,Atypical,atyp,sim,2,Atypical_HAT.tga,HAT_atyp_sim2.tga,Atypical_HAT.tga,HAT_atyp_sim2.tga,Atypical_HAT_atyp_sim2.bmp,DRILL,DRILL,18,Atypical,typ,dis,1,Atypical_DRILL.tga,DRILL_typ_dis1.tga,DRILL_typ_dis1.tga,Atypical_DRILL.tga,Atypical_DRILL_typ_dis1.bmp,FAN,FAN,20,Typical,typ,sim,3,Typical_FAN.tga,FAN_typ_sim3.tga,FAN_typ_sim3.tga,Typical_FAN.tga,Typical_FAN_typ_sim3.bmp,atyp|atyp|typ|typ,2|2|1|3,1|1|1|1,sim|sim|dis|sim,Atypical|Atypical|Atypical|Typical,Atypical_CUP.tga|Atypical_HAT.tga|Atypical_DRILL.tga|Typical_FAN.tga,CUP|HAT|DRILL|FAN,Atypical_CUP_atyp_sim2.bmp|Atypical_HAT_atyp_sim2.bmp|Atypical_DRILL_typ_dis1.bmp|Typical_FAN_typ_sim3.bmp,CUP_atyp_sim2.tga|HAT_atyp_sim2.tga|DRILL_typ_dis1.tga|FAN_typ_sim3.tga,CUP|HAT|DRILL|FAN,2,2,1,5,15|25|18|20,Atypical_CUP.tga|Atypical_HAT.tga|DRILL_typ_dis1.tga|FAN_typ_sim3.tga,CUP_atyp_sim2.tga|HAT_atyp_sim2.tga|Atypical_DRILL.tga|Typical_FAN.tga,,
3NRZ1LDP7WXAWMH9EFC6UQ52TXYPZT,373MH2DFEYS6RYOOJGTFJFP1SGBHBW,Visual Similarity of Two Objects,Select on a scale from 1 to 7 how visually similar or dissimilar two given objects in an image are.,psychology visual cognition scale similarity rate,$0.08 ,Thu Feb 23 10:33:17 PST 2017,9,BatchId:2698958;OriginalHitTemplateId:920937336;,240,604800,Thu Mar 02 10:33:17 PST 2017,,,3XUHV3NRVLPNZBXPEG2NKXS2EA15HA,A2PXJTMWGUE5DC,Submitted,Thu Feb 23 10:39:56 PST 2017,Thu Feb 23 10:40:18 PST 2017,Thu Mar 02 10:40:18 PST 2017,,,,22,0% (0/0),0% (0/0),0% (0/0),1,CANDLE,CANDLE,12,Atypical,atyp,dis,3,Atypical_CANDLE.tga,CANDLE_atyp_dis3.tga,CANDLE_atyp_dis3.tga,Atypical_CANDLE.tga,Atypical_CANDLE_atyp_dis3.bmp,CLOCK,CLOCK,14,Typical,atyp,sim,5,Typical_CLOCK.tga,CLOCK_atyp_sim5.tga,CLOCK_atyp_sim5.tga,Typical_CLOCK.tga,Typical_CLOCK_atyp_sim5.bmp,DOG,DOG,16,Atypical,typ,dis,5,Atypical_DOG.tga,DOG_typ_dis5.tga,DOG_typ_dis5.tga,Atypical_DOG.tga,Atypical_DOG_typ_dis5.bmp,FAN,FAN,20,Atypical,typ,sim,2,Atypical_FAN.tga,FAN_typ_sim2.tga,FAN_typ_sim2.tga,Atypical_FAN.tga,Atypical_FAN_typ_sim2.bmp,atyp|atyp|typ|typ,3|5|5|2,1|1|1|1,dis|sim|dis|sim,Atypical|Typical|Atypical|Atypical,Atypical_CANDLE.tga|Typical_CLOCK.tga|Atypical_DOG.tga|Atypical_FAN.tga,CANDLE|CLOCK|DOG|FAN,Atypical_CANDLE_atyp_dis3.bmp|Typical_CLOCK_atyp_sim5.bmp|Atypical_DOG_typ_dis5.bmp|Atypical_FAN_typ_sim2.bmp,CANDLE_atyp_dis3.tga|CLOCK_atyp_sim5.tga|DOG_typ_dis5.tga|FAN_typ_sim2.tga,CANDLE|CLOCK|DOG|FAN,3,2,1,2,12|14|16|20,CANDLE_atyp_dis3.tga|CLOCK_atyp_sim5.tga|DOG_typ_dis5.tga|FAN_typ_sim2.tga,Atypical_CANDLE.tga|Typical_CLOCK.tga|Atypical_DOG.tga|Atypical_FAN.tga,,
3UQVX1UPFS8H2UAD8NO2SEUN0GO02Q,373MH2DFEYS6RYOOJGTFJFP1SGBHBW,Visual Similarity of Two Objects,Select on a scale from 1 to 7 how visually similar or dissimilar two given objects in an image are.,psychology visual cognition scale similarity rate,$0.08 ,Thu Feb 23 10:33:17 PST 2017,9,BatchId:2698958;OriginalHitTemplateId:920937336;,240,604800,Thu Mar 02 10:33:17 PST 2017,,,3ON104KXQLNN0IOEVA5DG8WBT2J4W4,A2SD7GN80U31GW,Submitted,Thu Feb 23 10:39:04 PST 2017,Thu Feb 23 10:39:13 PST 2017,Thu Mar 02 10:39:13 PST 2017,,,,9,0% (0/0),0% (0/0),0% (0/0),1,GLASSES,GLASSES,22,Typical,atyp,dis,4,Typical_GLASSES.tga,GLASSES_atyp_dis4.tga,GLASSES_atyp_dis4.tga,Typical_GLASSES.tga,Typical_GLASSES_atyp_dis4.bmp,DRUM,DRUM,19,Atypical,typ,sim,4,Atypical_DRUM.tga,DRUM_typ_sim4.tga,Atypical_DRUM.tga,DRUM_typ_sim4.tga,Atypical_DRUM_typ_sim4.bmp,HELMET,HELMET,27,Typical,typ,dis,4,Typical_HELMET.tga,HELMET_typ_dis4.tga,Typical_HELMET.tga,HELMET_typ_dis4.tga,Typical_HELMET_typ_dis4.bmp,GLASSES,GLASSES,22,Atypical,atyp,dis,3,Atypical_GLASSES.tga,GLASSES_atyp_dis3.tga,GLASSES_atyp_dis3.tga,Atypical_GLASSES.tga,Atypical_GLASSES_atyp_dis3.bmp,atyp|typ|typ|atyp,4|4|4|3,1|1|1|1,dis|sim|dis|dis,Typical|Atypical|Typical|Atypical,Typical_GLASSES.tga|Atypical_DRUM.tga|Typical_HELMET.tga|Atypical_GLASSES.tga,GLASSES|DRUM|HELMET|GLASSES,Typical_GLASSES_atyp_dis4.bmp|Atypical_DRUM_typ_sim4.bmp|Typical_HELMET_typ_dis4.bmp|Atypical_GLASSES_atyp_dis3.bmp,GLASSES_atyp_dis4.tga|DRUM_typ_sim4.tga|HELMET_typ_dis4.tga|GLASSES_atyp_dis3.tga,GLASSES|DRUM|HELMET|GLASSES,1,1,1,2,22|19|27|22,GLASSES_atyp_dis4.tga|Atypical_DRUM.tga|Typical_HELMET.tga|GLASSES_atyp_dis3.tga,Typical_GLASSES.tga|DRUM_typ_sim4.tga|HELMET_typ_dis4.tga|Atypical_GLASSES.tga,,
36D1BWBEHNSE58HKXSB0QB103JP2M3,373MH2DFEYS6RYOOJGTFJFP1SGBHBW,Visual Similarity of Two Objects,Select on a scale from 1 to 7 how visually similar or dissimilar two given objects in an image are.,psychology visual cognition scale similarity rate,$0.08 ,Thu Feb 23 10:33:17 PST 2017,9,BatchId:2698958;OriginalHitTemplateId:920937336;,240,604800,Thu Mar 02 10:33:17 PST 2017,,,38BQUHLA9XRVZZ4IASEZL80PCR4MO4,A2SD7GN80U31GW,Submitted,Thu Feb 23 10:37:38 PST 2017,Thu Feb 23 10:37:48 PST 2017,Thu Mar 02 10:37:48 PST 2017,,,,10,0% (0/0),0% (0/0),0% (0/0),1,PISTOL,PISTOL,32,Atypical,atyp,dis,3,Atypical_PISTOL.tga,PISTOL_atyp_dis3.tga,PISTOL_atyp_dis3.tga,Atypical_PISTOL.tga,Atypical_PISTOL_atyp_dis3.bmp,BAG,BAG,3,Atypical,atyp,dis,1,Atypical_BAG.tga,BAG_atyp_dis1.tga,Atypical_BAG.tga,BAG_atyp_dis1.tga,Atypical_BAG_atyp_dis1.bmp,LAMP,LAMP,29,Typical,typ,sim,5,Typical_LAMP.tga,LAMP_typ_sim5.tga,Typical_LAMP.tga,LAMP_typ_sim5.tga,Typical_LAMP_typ_sim5.bmp,TABLE,TABLE,37,Typical,typ,dis,4,Typical_TABLE.tga,TABLE_typ_dis4.tga,Typical_TABLE.tga,TABLE_typ_dis4.tga,Typical_TABLE_typ_dis4.bmp,atyp|atyp|typ|typ,3|1|5|4,1|1|1|1,dis|dis|sim|dis,Atypical|Atypical|Typical|Typical,Atypical_PISTOL.tga|Atypical_BAG.tga|Typical_LAMP.tga|Typical_TABLE.tga,PISTOL|BAG|LAMP|TABLE,Atypical_PISTOL_atyp_dis3.bmp|Atypical_BAG_atyp_dis1.bmp|Typical_LAMP_typ_sim5.bmp|Typical_TABLE_typ_dis4.bmp,PISTOL_atyp_dis3.tga|BAG_atyp_dis1.tga|LAMP_typ_sim5.tga|TABLE_typ_dis4.tga,PISTOL|BAG|LAMP|TABLE,3,1,4,3,32|3|29|37,PISTOL_atyp_dis3.tga|Atypical_BAG.tga|Typical_LAMP.tga|Typical_TABLE.tga,Atypical_PISTOL.tga|BAG_atyp_dis1.tga|LAMP_typ_sim5.tga|TABLE_typ_dis4.tga,,
